accounting_control,district,control_name,control_type,control_employment,control_area_m2,jrc_nres_volume_m3,poi_business_finance,poi_industry_logistics,poi_education_research,poi_retail_hospitality,poi_health_public,poi_other_economic,area_cell_equivalents,centroid_x,centroid_y,log1p_jrc_nres_volume_total,log1p_poi_business_finance_total,log1p_poi_industry_logistics_total,log1p_poi_education_research_total,log1p_poi_retail_hospitality_total,log1p_poi_health_public_total,log1p_poi_other_economic_total,spatial_holdout_fold,geographic_holdout_prediction,full_fit_prediction
310110018000,杨浦区,大桥街道,street,72321,4375492.798811565,1910624.958872934,2.071090842485428,0.8472471833229065,0.8799707293510437,25.453241760611533,2.7759289741516113,2.700162698030472,437.5492798811565,360436.57640683383,3460137.102586758,14.462941473490602,1.1220328217718927,0.613696521890712,0.6312562072265263,3.2753787126320852,1.328646438294804,1.3083767911240873,5,42166.00870703676,43259.436371584925
310110019000,杨浦区,五角场街道,street,105944,7405454.601162385,6081172.473145461,10.698009375333786,3.4905728130340576,23.65572909474373,130.4940760228038,2.218265414237976,5.208314259052276,740.5454601162385,357393.75619176036,3463939.5435211444,15.62070824077075,2.4594186884680926,1.5019802689031099,3.2050092911205668,4.8789618013468266,1.1688425231796256,1.8258894032253752,4,113138.51950505702,120606.86620988714
310110020000,杨浦区,新江湾城街道,street,55638,8764349.849561963,1603069.1437828783,0.9837339967489243,3.420512546300888,5.402640461921692,15.99852279996872,0.0,3.067231216430664,876.4349849561963,357793.20021040435,3467116.9381699,14.287431188452734,0.6849809256546373,1.4862556500682427,1.856710477456392,2.8331264461612164,0.0,1.4029624771484397,4,36224.921742541366,36358.29658902814
310110021000,杨浦区,长海路街道,street,40003,8874518.830095354,7692911.778500679,1.521201065182686,2.1974763464927674,3.445793628692627,22.760547478675843,1.7889126539230347,3.9249429297447205,887.4518830095354,360143.5663359639,3464759.5194670255,15.855810044602286,0.9247354011470849,1.1623618569431917,1.4919583971665842,3.168026536260792,1.025651790092197,1.5943126866878201,5,60167.35067131244,55560.109088451136
310115004000,浦东新区,潍坊新村街道,street,153750,3727909.8278094498,3366006.00496058,14.118309420228005,2.5238286912441255,6.065549737215042,165.91639207146167,2.407222330570221,9.65248046696186,372.790982780945,358966.9817167439,3455479.428020741,15.02923773482418,2.7159065536686087,1.25954809487307,1.9552308244632073,5.1174930407728905,1.2258973935412376,2.365792772732597,2,67028.29849640152,76361.54871765227
310115005000,浦东新区,陆家嘴街道,street,200750,6846673.057924546,9600002.623677947,44.245232731193305,2.623542070388794,4.628739931583405,390.24489490525724,4.979158580303192,33.06646271526814,684.6673057924546,357949.981692656,3457053.3884172877,16.077274033904445,3.812097310589034,1.2874520199286088,1.7278856038838153,5.969333693603758,1.7882798524276562,3.528313402251914,4,123002.37473184426,144914.07308216486
310115007000,浦东新区,周家渡街道,street,24750,5806282.422770974,3750555.8610343714,1.8304985165596008,3.5006752610206604,2.7061851620674133,32.024432163476945,0.0,5.802395448684693,580.6282422770975,357162.9267487571,3450720.5677386383,15.137414883197945,1.0404528504031492,1.5042274435232892,1.310003089396347,3.4972476561190677,0.0,1.9172748220142914,1,37950.53068997495,35729.114656242324
310115008000,浦东新区,塘桥街道,street,54750,3784167.685836955,773367.9024719063,9.536696916818618,3.1030341386795044,1.6203078627586365,63.061770049428944,3.733749806880951,6.787957944869995,378.4167685836955,358739.71266802476,3453960.584615668,13.558511448492405,2.3548641084966384,1.4117267338445192,0.9632918157395576,4.159847774917433,1.5547176594376588,2.052578687504361,2,35056.67815254201,40297.59531572586
310115009000,浦东新区,上钢新村街道,street,25750,7503702.4341082955,7693440.884183655,2.0964706134796143,1.9308778834342957,0.0,36.513330889821056,0.6693450212478638,7.356138759851456,750.3702434108295,354826.47159927647,3450295.8982060486,15.855878820565767,1.1302629511134565,1.0753019970717461,0.0,3.6246963601998536,0.5124313466514213,2.122996449570258,1,43775.93184894211,40569.58576730547
310115010000,浦东新区,南码头路街道,street,41750,4071368.3424536176,1190329.4511503216,13.987822443246841,21.452902778983116,3.381306231021881,68.08885390520096,3.2934025716781616,21.55796418339014,407.13683424536174,357968.0848426332,3452344.508175666,13.989741516581256,2.707238034267117,3.111419905561761,1.4773469061884463,4.235393413930648,1.4570795588217313,3.116088182460021,1,51527.52495584661,49692.41518731796
310115011000,浦东新区,沪东新村街道,street,13750,5365884.782739826,4877698.818851365,0.0,0.0,0.7197533249855042,2.0690831923484803,0.0,2.150192835330963,536.5884782739826,364281.2887484111,3461076.905236174,15.400184318113629,0.0,0.0,0.5421808648342437,1.1213788825847937,0.0,1.1474636685292081,5,20545.382899731707,16758.105400585235
310115012000,浦东新区,金杨新村街道,street,23750,8035261.607807526,836393.5262951575,2.953427531719208,0.0,0.6244574785232544,34.54417380261421,1.9329130244255066,5.204155662059784,803.5261607807527,363295.77281980467,3458755.281172728,13.636855702152644,1.3745829322025571,0.0,0.4851739006679489,3.570776255409358,1.0759961354218017,1.8252193355958832,5,28075.21461096647,27941.589367246674
310115013000,浦东新区,洋泾街道,street,51750,7468898.143555546,4485592.394086293,3.2221398544311524,2.9076119661331177,3.975145627260208,56.99310326611996,3.6909083127975464,5.532101032733918,746.8898143555546,361093.05160724506,3457299.976966636,15.316381351097073,1.4403420740388369,1.3629264370637186,1.6044546419932422,4.060324094271331,1.5456262338126407,1.8767286423391696,5,51982.2090712926,46729.01410736084
310115014000,浦东新区,浦兴路街道,street,16750,6256862.104941995,1576545.4422007648,0.0,0.7936649322509766,1.5911317658424378,26.413546823263168,0.0,2.717403829097748,625.6862104941995,365874.04505373264,3460543.469031965,14.270747216588697,0.0,0.5842609748721433,0.9520947554943155,3.311037300822009,0.0,1.3130255292388622,5,24138.9272960515,22285.370590018134
310115015000,浦东新区,东明路街道,street,5750,4913272.344779569,586027.0062033491,0.77,0.3921651840209961,0.0,14.811562165498733,1.7408354997634887,2.1498920917510986,491.3272344779569,358022.869134612,3446767.413289621,13.281122859573026,0.5709795465857378,0.33086022155364425,0.0,2.76074145503707,1.0082628008401953,1.1473681956638186,1,18688.224442849205,17613.561588562137
310115016000,浦东新区,花木街道,street,81750,21069270.15741807,10222864.094815139,14.533913861513138,3.9836038023233415,7.777980715036392,218.1586348451555,8.527735710144043,22.067165735960007,2106.927015741807,361996.2604266925,3453948.5236004894,16.140137445409795,2.743025624823921,1.6061532844094808,2.1722463942980776,5.389795827617941,2.254207093438233,3.138410209673484,2,90554.65024029814,102959.55274855542
310115103000,浦东新区,川沙新镇,town,89000,94372817.68954925,10588861.863470307,2.0288049578666687,4.567435700893402,0.77,122.17603648206592,0.6451855897903442,7.874895710945129,9437.281768954925,375601.3305661414,3446842.595476363,16.17531333348071,1.1081681383794886,1.7169345710738766,0.5709795465857378,4.813614523105936,0.4978531983948193,2.183226584413015,2,52030.38958014602,66657.48983419682
310115104000,浦东新区,高桥镇,town,38000,38952258.417047486,39845501.28888735,1.9462810349464417,4.017335850596428,0.9128023386001587,18.89013597252965,2.428466071486473,0.77,3895.2258417047487,361909.29591191397,3470492.313775146,17.50052009080524,1.0805437089238632,1.6128990857763013,0.6485693597669179,2.9902239290682378,1.2321129516707037,0.5709795465857378,5,70832.73118023697,57578.38683662573
310115105000,浦东新区,北蔡镇,town,60000,23116464.190041028,10020966.263394991,4.968841192722321,1.5073903799057007,3.8329560351371765,53.7098896356821,1.4430164098739624,8.838508574962615,2311.646419004103,362340.55774845247,3449937.753763445,16.12019018223491,1.7865528034920453,0.9192425230112841,1.5754582960156898,4.002044490813274,0.8932335093524962,2.286304131991535,2,60110.85185658168,67611.97586138804
310115110000,浦东新区,合庆镇,town,38000,42932628.73683419,10447303.349166272,0.85,1.58430814743042,0.9488950371742249,7.3636019635200505,0.0,1.4973559379577637,4293.2628736834195,378522.0317995977,3456165.4989807904,16.16185454608088,0.6151856390902335,0.9494578309119445,0.6672625643672668,2.123889191184826,0.0,0.9152325473774783,5,39334.12950796127,32679.439194620572
310115114000,浦东新区,唐镇,town,43000,32145091.96723483,8565535.326902268,4.885063507556915,2.7753931879997253,0.0,32.4145412350893,0.7796270847320557,4.7056449842453,3214.509196723483,372113.5489481069,3455589.7982551483,15.963257306215663,1.7724175320825457,1.32850453303867,0.0,3.5089911715582756,0.5764038393956639,1.7414560328825563,5,58660.77652495824,54101.5267599144
310115117000,浦东新区,曹路镇,town,44000,46586997.95789928,15760407.6384211,2.8807996702194214,2.1095537543296814,1.998003900051117,14.192399756789207,0.0,5.995480296611786,4658.699795789928,373808.47143169766,3461467.90012755,16.573011570891687,1.3560412329713927,1.1344792285420473,1.097946700563855,2.7207952868018337,0.0,1.9452642686068333,5,59311.632264570784,49126.166796501595
310115120000,浦东新区,金桥镇,town,20000,24951291.29976387,36677122.7135038,5.483173465728759,9.183791900277138,7.785803363919258,87.08711989200116,4.997642397880554,14.19687715113163,2495.129129976387,367522.06780311535,3458245.053121458,17.41766378661549,1.8692101228499753,2.320797427059402,2.1731371646884394,4.478326323525354,1.791366458322811,2.721089956160923,5,124040.0727599347,102214.1724337491
310115121000,浦东新区,高行镇,town,35000,22869536.82391596,11738958.994262801,0.8958519697189331,2.1524592232704163,2.5537060618400576,21.510760026454925,0.7768409848213196,2.033396680355072,2286.953682391596,365292.4277579851,3464577.533545235,16.278423781920853,0.6396683257420585,1.1481828540454218,1.2679910200206193,3.113993418296005,0.5748370599806986,1.109683008270175,5,51479.73706967699,43236.72102376682
310115123000,浦东新区,高东镇,town,28000,35960926.07500222,37456821.87977184,3.083677508831024,2.58310529589653,0.6190411448478699,8.55030103111267,1.632236123085022,1.2087743759155274,3596.092607500222,369427.3404894995,3466388.6027288786,17.43869943770933,1.4069979326475883,1.2762298255260993,0.48183408811431,2.256572675578323,0.9678337218574738,0.7924377806590226,5,64513.136833144745,51624.68199703912
310115125000,浦东新区,张江镇,town,21000,45992997.002684504,24884315.460545357,16.98355829536915,6.859667852520943,13.224372744560242,151.1099806652665,2.125569999217987,15.550778999656439,4599.299700268451,367865.0191124384,3451628.8165511317,17.029748301966876,2.889457912431516,2.0617443475992334,2.6549568837544215,5.024603816213437,1.139616666305309,2.806433170180985,2,134032.48845981262,138590.1012852769
310115130000,浦东新区,三林镇,town,96000,33992436.537495606,6905100.5621049125,4.286836869716645,3.6960845589637756,3.373397935628891,64.29175279533864,1.6706175804138184,4.293711142539978,3399.2436537495605,356747.9927105665,3446535.528252142,15.747771053204676,1.665220121796514,1.5467290889573275,1.4755402666050925,4.178865731144492,0.9823097491913966,1.6665195391390994,1,62353.69418689625,63196.16690722714
310115131000,浦东新区,惠南镇,town,68000,65860764.21222942,6753005.350768451,2.142417826652527,0.0,1.3238059878349304,26.24705449485779,0.0,3.5544811868667603,6586.076421222942,382355.40432781726,3434640.0167966005,15.72549834899315,1.144992512103787,0.0,0.8432063535061097,3.304945423335075,0.0,1.5161116245249153,2,37920.06077650506,44477.031292030784
310115132000,浦东新区,周浦镇,town,48000,43184443.22851595,3542520.5308921426,3.2762787127494812,2.9345189332962036,3.4252668023109436,34.651894127976895,2.6038889408111574,3.851331033706665,4318.444322851596,367765.43878920324,3442314.9856666806,15.080349328409135,1.4530831717564674,1.3697886211038806,1.487330570949822,3.57380227666844,1.2820135237360881,1.5792531072371587,2,39873.011645315564,46056.713708363706
310115133000,浦东新区,新场镇,town,26000,53369880.72122221,3894632.5419832873,0.5687495470046997,0.7536338567733765,0.4451974630355835,7.7632989077568055,0.0,1.1694291234016418,5336.988072122221,370968.98357185494,3435187.4746676045,15.175110148645972,0.4502788351359709,0.5616901245955467,0.3682459648480577,2.1705724217004416,0.0,0.7744640561681666,2,21444.41889083722,25738.259510052245
310115134000,浦东新区,大团镇,town,10000,50506872.79017077,1398144.6684239965,0.6134670972824097,0.0,0.0,0.5929811000823975,0.0,0.0,5050.687279017076,380957.2522501017,3428335.2061448474,14.150657394075868,0.4783853401621427,0.0,0.0,0.4656071665024745,0.0,0.0,2,12898.614365242465,14173.748667963953
310115136000,浦东新区,康桥镇,town,57000,40929400.36019905,15740955.323200285,5.813233383893967,4.385257322788238,6.9894885206222535,32.689096654361485,3.1024516224861145,7.604818209409714,4092.9400360199047,365477.8984495943,3445785.6619489267,16.571776556617415,1.9188668068769115,1.6836650945712741,2.0781267427882453,3.517174243593895,1.4115847517093176,2.1523223032822614,2,65688.40725081168,70159.67126232524
310115137000,浦东新区,航头镇,town,39000,59464848.71568311,9029957.088656034,0.0,3.4466645669937135,0.7298495173454285,4.174596524238586,0.0,0.77,5946.484871568311,365287.1105530815,3435651.1636465527,16.016058284037552,0.0,1.492154279628937,0.5480344205329493,1.6437613697811924,0.0,0.5709795465857378,2,20290.07895137155,24593.18472138037
310115139000,浦东新区,祝桥镇,town,82000,161132588.0684497,19265598.345763434,0.7619807124137878,38.78639728188515,1.5396591424942017,119.61359157001972,2.066069483757019,9.03809926211834,16113.258806844971,385403.3169943779,3443918.903606941,16.773831646161295,0.5664385810373829,3.683525077034321,0.9320298761569494,4.7925919775285335,1.12039644286635,2.3063877798188708,2,49756.96041128855,67138.37094090301
310115140000,浦东新区,泥城镇,town,38000,59589559.11704953,11688420.934236012,0.6308750510215759,1.5442726612091064,0.0,9.815844852924346,0.0,0.0,5958.955911704953,386456.73808078375,3419934.529783584,16.274109331541723,0.489116711888561,0.933844817882942,0.0,2.3810121749784563,0.0,0.0,2,27810.88356873691,33257.41032715954
310115141000,浦东新区,宣桥镇,town,36000,45562486.161817364,5380483.579105807,0.6276907920837402,0.0,0.7580891251564026,4.950467390060425,0.0,0.0,4556.248616181736,375696.2834697441,3434858.0879545524,15.498288998547629,0.4871623183886493,0.0,0.5642274948814688,1.7834697694237487,0.0,0.0,2,22050.423242607783,25636.167226750476
310115142000,浦东新区,书院镇,town,14000,54570747.5561775,2873130.931591643,0.0,0.0,0.0,0.7586045861244202,0.0,0.0,5457.074755617749,391463.6880367948,3425834.076854113,14.870913258101528,0.0,0.0,0.0,0.5645206457862836,0.0,0.0,2,12935.811282149467,14973.610579990003
310115143000,浦东新区,万祥镇,town,17000,23239576.383837633,863551.152154533,0.5240215063095093,0.0,0.0,0.0,0.0,0.0,2323.9576383837634,386865.82025982003,3426671.4874015315,13.668809570986587,0.4213525689165312,0.0,0.0,0.0,0.0,0.0,2,10577.965684890942,11453.881150184963
310115144000,浦东新区,老港镇,town,14000,65894780.69161827,2199701.394209562,0.5806583166122437,0.0,0.0,0.0,0.0,0.0,6589.478069161827,391535.0411083629,3434240.2263540104,14.603832633818717,0.4578414163455312,0.0,0.0,0.0,0.0,0.0,2,13050.397385148748,13911.749888946737
310115145000,浦东新区,南汇新城镇,town,138000,151932455.44381094,26807140.719354633,1.0,2.0,8.620306768417358,29.20250653576851,1.474595308303833,3.8282642555236817,15193.245544381094,394854.70300207974,3420228.077750127,17.104178892046516,0.6931471805599453,1.0986122886681098,2.263876152778057,3.4079249188098206,0.9060768708547113,1.5744870356901464,2,47722.596522700864,57883.97869545155
310115501000,浦东新区,中国（上海）自由贸易试验区（保税片区）,functional_zone,149000,22975723.648365416,55699877.44692551,4.364438292980195,4.4779143035411835,0.6190411448478699,16.15493524861336,2.532634546160698,0.77,2297.5723648365415,0.0,0.0,17.835488522613723,1.6797916721820512,1.7007244269691941,0.48183408811431,2.8422859018126663,1.262043922936336,0.5709795465857378,0,50699.0320905533,194323.9281519361
310115502000,浦东新区,金桥经济技术开发区,functional_zone,203000,19475692.46727609,38322516.33315335,5.553938782215118,7.671336298584938,4.117592772245407,64.62535735368728,4.997642397880554,10.366790156960487,1947.569246727609,0.0,0.0,17.46154820131934,1.8800662097104364,2.1600229079336644,1.6326841668199437,4.1839621662864825,1.791366458322811,2.430695959811069,0,79174.58831142541,269992.60277560627
310115503000,浦东新区,张江高科技园区,functional_zone,469000,18303133.39122204,20599299.266405705,15.150106403827667,6.3590299636125565,11.792183656692504,121.32368752640487,2.7782912850379944,10.366589196056127,1830.313339122204,0.0,0.0,16.840767665532688,2.781926638119263,1.9959281256324026,2.5488343325809124,4.806670707719752,1.3292718664349255,2.4306782800019,0,99780.2162113379,353486.2600509524
